src,rel,dst,evidence,value,strength
rim_c5e72b11,GOVERNED_BY,rule_isnt_normal,,,strong
rim_20e6cb4f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5b92e82c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0a748ad0,GOVERNED_BY,rule_isnt_normal,,,strong
rim_955bc27f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_378fde48,GOVERNED_BY,rule_isnt_normal,,,strong
rim_532c1480,GOVERNED_BY,rule_isnt_normal,,,strong
rim_74e39c0b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8fbdb3c1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_15abda15,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e2c11ed5,GOVERNED_BY,rule_isnt_normal,,,strong
rim_93a270b7,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ec522874,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b1f7cc5c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_bf1b53e2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3533f22c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_43a68ab0,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5f546d55,GOVERNED_BY,rule_isnt_normal,,,strong
rim_35435c79,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5c6f4b0b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_64887fcb,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b49ecab9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_7b21eda9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_fcd0e2cc,GOVERNED_BY,rule_isnt_normal,,,strong
rim_bb4a928a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1979f76e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_260dc3d2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_7aa826a9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_abf458e6,GOVERNED_BY,rule_isnt_normal,,,strong
rim_40a0066e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f9abb09e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b6ecd834,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9ec9cc76,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0becdeab,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d028aaf7,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5b069038,GOVERNED_BY,rule_isnt_normal,,,strong
rim_2d381708,GOVERNED_BY,rule_isnt_normal,,,strong
rim_33aced58,GOVERNED_BY,rule_isnt_normal,,,strong
rim_965f12fd,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0556acd0,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5ab1356b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1526b715,GOVERNED_BY,rule_isnt_normal,,,strong
rim_91d67848,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3a5627c9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ae1fbd93,GOVERNED_BY,rule_isnt_normal,,,strong
rim_fa6347a6,GOVERNED_BY,rule_isnt_normal,,,strong
rim_05d1d07c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a8730565,GOVERNED_BY,rule_isnt_normal,,,strong
rim_413bcf3e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_332c36a1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4310e2f5,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5e5b3d9d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_bcc7b62a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_60683257,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8fa208e0,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a3cfd79c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5546a94d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_eab87507,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ccc52758,GOVERNED_BY,rule_isnt_normal,,,strong
rim_045ac57e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a4814905,GOVERNED_BY,rule_isnt_normal,,,strong
rim_7ba46ef0,GOVERNED_BY,rule_isnt_normal,,,strong
rim_43747bf9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3213bbb7,GOVERNED_BY,rule_isnt_normal,,,strong
rim_21e8ab2f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c40e00f9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4e1ac3bb,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8ea54aa8,GOVERNED_BY,rule_isnt_normal,,,strong
rim_515de6f2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6a48e7e4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1db8122f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cc979a01,GOVERNED_BY,rule_isnt_normal,,,strong
rim_069c3a3a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a76f7162,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e0f88672,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9d8bab92,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e4207988,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cc9c2135,GOVERNED_BY,rule_isnt_normal,,,strong
rim_38eb85b4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c6e14711,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5e8e6d0b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_46bd91e8,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5c9eacd1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_78e0876c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6c7dfc31,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6a74baab,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c703fe67,GOVERNED_BY,rule_isnt_normal,,,strong
rim_db376777,GOVERNED_BY,rule_isnt_normal,,,strong
rim_18e5fb34,GOVERNED_BY,rule_isnt_normal,,,strong
rim_61303850,GOVERNED_BY,rule_isnt_normal,,,strong
rim_29210697,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b0761050,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6e930702,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3cad9fac,GOVERNED_BY,rule_isnt_normal,,,strong
rim_70c125f1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b4296eba,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e4b41214,GOVERNED_BY,rule_isnt_normal,,,strong
rim_17ce1d84,GOVERNED_BY,rule_isnt_normal,,,strong
rim_20c2ecbd,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6669d956,GOVERNED_BY,rule_isnt_normal,,,strong
rim_971c9a6a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_64267d8a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9a261e63,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cf2ddd6c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9039cf15,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d7624f0e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5e51f1f1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4d56009c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_2913a120,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c1bf9bcf,GOVERNED_BY,rule_isnt_normal,,,strong
rim_bbc6d4dd,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d5d82dff,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9af02dae,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c3062762,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cf478aae,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b8802ac4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0b26291b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f7e980ff,GOVERNED_BY,rule_isnt_normal,,,strong
rim_990dd30e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e3141c4e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4246b2e2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_794f109e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d61d6c54,GOVERNED_BY,rule_isnt_normal,,,strong
rim_646e77a1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ea0efe15,GOVERNED_BY,rule_isnt_normal,,,strong
rim_dc565906,GOVERNED_BY,rule_isnt_normal,,,strong
rim_827f2e50,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c9ad7c3c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8f8b30fc,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8031d05a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f5539a2e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b586a92c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_491e8a4d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d628a404,GOVERNED_BY,rule_isnt_normal,,,strong
rim_029a2bbc,GOVERNED_BY,rule_isnt_normal,,,strong
rim_01339ee7,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6c32ba9d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8ac1a35b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_319165e5,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0665d387,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a44c4cf3,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9f346a50,GOVERNED_BY,rule_isnt_normal,,,strong
rim_030109a8,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5d8682a7,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5f0d1624,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d2de9074,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8a91bcbb,GOVERNED_BY,rule_isnt_normal,,,strong
rim_7547d7d8,GOVERNED_BY,rule_isnt_normal,,,strong
rim_53de3d05,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5470e0a2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b915921c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6546f94f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d5c69a0e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f852d184,GOVERNED_BY,rule_isnt_normal,,,strong
rim_eac46c24,GOVERNED_BY,rule_isnt_normal,,,strong
rim_919011e9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_fbe2f03e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cca25a4c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_dda354c3,GOVERNED_BY,rule_isnt_normal,,,strong
rim_bddf4950,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1f6481ca,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d4f97662,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1c32387c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_10da7669,GOVERNED_BY,rule_isnt_normal,,,strong
rim_160b3cd1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4fba8a99,GOVERNED_BY,rule_isnt_normal,,,strong
rim_885f5f03,GOVERNED_BY,rule_isnt_normal,,,strong
rim_7937e77d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_bf9fb466,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b1ed23fb,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4ac60bfc,GOVERNED_BY,rule_isnt_normal,,,strong
rim_306e6fc4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5c78f183,GOVERNED_BY,rule_isnt_normal,,,strong
rim_52abe86f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_00ca5c4a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_52a1345c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b89b8d26,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4906d339,GOVERNED_BY,rule_isnt_normal,,,strong
rim_34c4f81d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3453e974,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c19ca2b6,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9bbac587,GOVERNED_BY,rule_isnt_normal,,,strong
rim_78b01166,GOVERNED_BY,rule_isnt_normal,,,strong
rim_21c0f8f2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_08cbbc3a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_fa293d29,GOVERNED_BY,rule_isnt_normal,,,strong
rim_949071e9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0e282025,GOVERNED_BY,rule_isnt_normal,,,strong
rim_86a4e414,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f7f6cd30,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c6eac57c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_fcfca2ec,GOVERNED_BY,rule_isnt_normal,,,strong
rim_49fbcac5,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3d35d988,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6116b632,GOVERNED_BY,rule_isnt_normal,,,strong
rim_73fdc98a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_87c369d8,GOVERNED_BY,rule_isnt_normal,,,strong
rim_89f69d21,GOVERNED_BY,rule_isnt_normal,,,strong
rim_65ce9722,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0f49a7c4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_28cd91d1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4b927e3e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_15765f47,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d6a229df,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9ab9a43a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0ff04254,GOVERNED_BY,rule_isnt_normal,,,strong
rim_715cab26,GOVERNED_BY,rule_isnt_normal,,,strong
rim_82d8637c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a9f1fbcc,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d62c5177,GOVERNED_BY,rule_isnt_normal,,,strong
rim_80e52567,GOVERNED_BY,rule_isnt_normal,,,strong
rim_84e1ed0c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_de7bfdf2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a4041529,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e4e9de36,GOVERNED_BY,rule_isnt_normal,,,strong
rim_25e9b3fc,GOVERNED_BY,rule_isnt_normal,,,strong
rim_946c6e8b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cb86ca13,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c70aaf42,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5972c431,GOVERNED_BY,rule_isnt_normal,,,strong
rim_94e44a6e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_713b10b7,GOVERNED_BY,rule_isnt_normal,,,strong
rim_fef794f4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_140b053b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1e9c4998,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8e745132,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1fb28874,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ae10b344,GOVERNED_BY,rule_isnt_normal,,,strong
rim_76429f60,GOVERNED_BY,rule_isnt_normal,,,strong
rim_007d3ca4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_56f61356,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4efd0e6e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ccb4f351,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d08dc470,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0f41c560,GOVERNED_BY,rule_isnt_normal,,,strong
rim_63a0b93d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_300d045a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_662e7e91,GOVERNED_BY,rule_isnt_normal,,,strong
rim_50bbb36d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_adf24c6a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8ec7852c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f8667e09,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8821a533,GOVERNED_BY,rule_isnt_normal,,,strong
rim_479f9c24,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5561bb7c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_df640926,GOVERNED_BY,rule_isnt_normal,,,strong
rim_691c74b1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_41e24c2e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_27ebdd6f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e503b180,GOVERNED_BY,rule_isnt_normal,,,strong
rim_67c7cc8f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_84a915e4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d7a942a4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_334f888c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d8d47fb0,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3ef1d60e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_03ed5cb1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ebd91a6a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_fcf8205e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6429e6d2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5cafd45b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_114a8857,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f5998b2d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_81b12dda,GOVERNED_BY,rule_isnt_normal,,,strong
rim_bc0511af,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0947f9bc,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3049bcfc,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d3c6e5a7,GOVERNED_BY,rule_isnt_normal,,,strong
rim_42710a1f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6350462f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_dec75cb6,GOVERNED_BY,rule_isnt_normal,,,strong
rim_85030d3d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0d851bb0,GOVERNED_BY,rule_isnt_normal,,,strong
rim_62b8584f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_67137637,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1c07c17a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3c7e40f2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_526143b4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a61f8417,GOVERNED_BY,rule_isnt_normal,,,strong
rim_17692f5b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_47e4867a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c65424fd,GOVERNED_BY,rule_isnt_normal,,,strong
rim_88276616,GOVERNED_BY,rule_isnt_normal,,,strong
rim_552056ea,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5df3bb71,GOVERNED_BY,rule_isnt_normal,,,strong
rim_899370e5,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c1251d5a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9ef63455,GOVERNED_BY,rule_isnt_normal,,,strong
rim_fda77719,GOVERNED_BY,rule_isnt_normal,,,strong
rim_07ba2265,GOVERNED_BY,rule_isnt_normal,,,strong
rim_da4650db,GOVERNED_BY,rule_isnt_normal,,,strong
rim_764e5eba,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c4c9c238,GOVERNED_BY,rule_isnt_normal,,,strong
rim_497a008a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_547d7a0c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ab1fea05,GOVERNED_BY,rule_isnt_normal,,,strong
rim_963472d2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a3e7a097,GOVERNED_BY,rule_isnt_normal,,,strong
rim_fc53be6c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4de2c56a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4a1552e3,GOVERNED_BY,rule_isnt_normal,,,strong
rim_360e0060,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cbf0631f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6444dead,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1c9490f9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_550d5b3a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f2ecb290,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9dcf0054,GOVERNED_BY,rule_isnt_normal,,,strong
rim_82cba21e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_7c9034e9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_72af8b26,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6c19dbb2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_11483d8a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1cefb94a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c99de37a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_520218d5,GOVERNED_BY,rule_isnt_normal,,,strong
rim_2feafb32,GOVERNED_BY,rule_isnt_normal,,,strong
rim_163bb7b4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9094932a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_7bb0b73b,GOVERNED_BY,rule_isnt_normal,,,strong
rim_992f7468,GOVERNED_BY,rule_isnt_normal,,,strong
rim_afc6de5c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_79511f62,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e95fd8b1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5e0a152e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_eb62261f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4c3c88ee,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1c879874,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6528af7f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ed8822c9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d3581148,GOVERNED_BY,rule_isnt_normal,,,strong
rim_318ad169,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c54c6ede,GOVERNED_BY,rule_isnt_normal,,,strong
rim_419c12a8,GOVERNED_BY,rule_isnt_normal,,,strong
rim_8d0110e4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_23cb890d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cbe7f026,GOVERNED_BY,rule_isnt_normal,,,strong
rim_349d38fe,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c924bd3d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_30e1e4c3,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ed8db4c5,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4d8fbe9a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_7414e91c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_360816fd,GOVERNED_BY,rule_isnt_normal,,,strong
rim_65955288,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e930e856,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ec98d161,GOVERNED_BY,rule_isnt_normal,,,strong
rim_44747c1f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0c19383c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0108e9d2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4ca42ca3,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e66a2f3c,GOVERNED_BY,rule_isnt_normal,,,strong
rim_21799af1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_84e5f0c5,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ff879ea1,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5296cae4,GOVERNED_BY,rule_isnt_normal,,,strong
rim_44f53a9a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e53acea9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_936ebc21,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e4f52c11,GOVERNED_BY,rule_isnt_normal,,,strong
rim_5dc0ffa7,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f94fce8e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_89480a50,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c7699bf2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9d0f6c31,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c4a2f81f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_6a2a5566,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f7956b73,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ba413146,GOVERNED_BY,rule_isnt_normal,,,strong
rim_42b1ffed,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d73c2844,GOVERNED_BY,rule_isnt_normal,,,strong
rim_46c3d588,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e56aeca8,GOVERNED_BY,rule_isnt_normal,,,strong
rim_a73ef706,GOVERNED_BY,rule_isnt_normal,,,strong
rim_42d48b50,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ac30006e,GOVERNED_BY,rule_isnt_normal,,,strong
rim_e40213f9,GOVERNED_BY,rule_isnt_normal,,,strong
rim_eb7c3745,GOVERNED_BY,rule_isnt_normal,,,strong
rim_345183bc,GOVERNED_BY,rule_isnt_normal,,,strong
rim_4994a102,GOVERNED_BY,rule_isnt_normal,,,strong
rim_c615c2b2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_1b210f18,GOVERNED_BY,rule_isnt_normal,,,strong
rim_2152d384,GOVERNED_BY,rule_isnt_normal,,,strong
rim_f1434402,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ddf96176,GOVERNED_BY,rule_isnt_normal,,,strong
rim_d6d760b0,GOVERNED_BY,rule_isnt_normal,,,strong
rim_92061c50,GOVERNED_BY,rule_isnt_normal,,,strong
rim_7c6a8e43,GOVERNED_BY,rule_isnt_normal,,,strong
rim_df80e487,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cc6facd2,GOVERNED_BY,rule_isnt_normal,,,strong
rim_b495577f,GOVERNED_BY,rule_isnt_normal,,,strong
rim_848b6faf,GOVERNED_BY,rule_isnt_normal,,,strong
rim_207be500,GOVERNED_BY,rule_isnt_normal,,,strong
rim_eba55700,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ba3c17d3,GOVERNED_BY,rule_isnt_normal,,,strong
rim_34be47ac,GOVERNED_BY,rule_isnt_normal,,,strong
rim_3e9c162a,GOVERNED_BY,rule_isnt_normal,,,strong
rim_27243bee,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0371e44d,GOVERNED_BY,rule_isnt_normal,,,strong
rim_9b9d0e89,GOVERNED_BY,rule_isnt_normal,,,strong
rim_ac2e5bee,GOVERNED_BY,rule_isnt_normal,,,strong
rim_cf6c0966,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0e813ca7,GOVERNED_BY,rule_isnt_normal,,,strong
rim_dfc1abd8,GOVERNED_BY,rule_isnt_normal,,,strong
rim_0598442c,GOVERNED_BY,rule_isnt_normal,,,strong
